RF,Time,Latitude,Longitude,Altitude
81,17:02:32,22.9028007,120.2731191,2.471
81,17:02:35,22.9027477,120.2730257,7.896
81,17:02:38,22.9026882,120.2729323,12.963
81,17:02:41,22.9026295,120.2728299,18.592
81,17:02:44,22.9025516,120.2727783,20.317
81,17:02:47,22.9024474,120.2727919,19.968
81,17:02:50,22.902327,120.2728171,20.051
81,17:02:53,22.9022215,120.2728408,20.12
81,17:02:56,22.9021811,120.2728538,20.011
81,17:02:59,22.9022041,120.2728806,20.044
81,17:03:02,22.9022668,120.2729582,20.095
81,17:03:05,22.9023398,120.2730456,20.355
81,17:03:08,22.9024296,120.2731416,19.919
81,17:03:11,22.9025502,120.2731654,20.138
81,17:03:14,22.9026759,120.273145,19.721
81,17:03:17,22.902772,120.273125,19.338
81,17:03:20,22.9028016,120.2731175,17.605
82,17:04:20,22.902808,120.2731477,10.87
82,17:04:23,22.9028069,120.2731479,18.098
82,17:04:26,22.9027857,120.2731397,19.931
82,17:04:29,22.9027294,120.273125,20.068
82,17:04:32,22.9026798,120.273115,20.018
82,17:04:35,22.9026223,120.2730993,20.07
82,17:04:38,22.9025693,120.2730839,19.953
82,17:04:41,22.9025108,120.2730679,20.023
82,17:04:44,22.9024572,120.2730532,20.008
82,17:04:47,22.9024045,120.2730383,20.203
82,17:04:50,22.9023561,120.2730239,19.89
82,17:04:53,22.9023626,120.2729943,20.093
82,17:04:56,22.9023793,120.2729372,20.105
82,17:04:59,22.9023975,120.2728745,20.01
82,17:05:02,22.9024158,120.2728165,19.941
82,17:05:05,22.9024347,120.2727674,20.121
82,17:05:08,22.9024524,120.2727091,19.988
82,17:05:11,22.9024714,120.2726763,19.784
83,13:32:21,22.902777,120.2731359,20.551
83,13:32:24,22.9027707,120.2730522,20.832
83,13:32:27,22.9027625,120.2729148,20.367
83,13:32:30,22.9027571,120.2727898,20.181
83,13:32:33,22.9027534,120.2726918,19.911
83,13:32:36,22.9027442,120.272698,19.771
83,13:32:39,22.9026834,120.2727641,20.204
83,13:32:42,22.9026013,120.2728469,20.257
83,13:32:45,22.9025039,120.2728955,20.019
83,13:32:48,22.9023794,120.2729134,20.039
83,13:32:51,22.9023207,120.2729619,20.298
83,13:32:54,22.9023248,120.2730749,19.991
83,13:32:57,22.9023228,120.2731964,20.031
83,13:33:00,22.9023439,120.2732277,20.225
83,13:33:03,22.9024301,120.2732006,20.082
83,13:33:06,22.902539,120.2731745,19.856
83,13:33:09,22.9026677,120.2731483,20.002
83,13:33:12,22.9027753,120.2731276,19.283
84,13:35:34,22.9028064,120.2731639,18.665
84,13:35:37,22.9028018,120.2731344,20.149
84,13:35:40,22.902795,120.2730691,20.465
84,13:35:43,22.9027897,120.2730071,20.098
84,13:35:46,22.9027841,120.2729464,20.073
84,13:35:49,22.9027754,120.2728801,19.921
84,13:35:52,22.9027683,120.2728205,20.134
84,13:35:55,22.902762,120.2727561,20.11
84,13:35:58,22.9027556,120.2726991,20.011
84,13:36:01,22.9027434,120.2727012,20.028
84,13:36:04,22.9026965,120.2727446,20.01
84,13:36:07,22.9026587,120.2727809,19.886
84,13:36:10,22.9026199,120.2728212,19.919
84,13:36:13,22.9025711,120.272843,20.023
84,13:36:16,22.9025117,120.2728314,20.252
84,13:36:19,22.9024512,120.2728264,20.036
84,13:36:22,22.9024026,120.2728188,20.038
84,13:36:25,22.9024137,120.2728416,20.157
84,13:36:28,22.9024488,120.2728847,19.965
84,13:36:32,22.9024732,120.2729298,20.098
84,13:36:35,22.9025043,120.272976,20.116
84,13:36:38,22.9025424,120.272999,19.971
84,13:36:41,22.9025898,120.273021,19.93
84,13:36:44,22.9026322,120.2730406,19.889
84,13:36:47,22.9026788,120.2730635,19.791
84,13:36:50,22.9027251,120.2730875,19.94
84,13:36:53,22.902777,120.2731106,19.778
84,13:36:56,22.9028033,120.2731224,18.153
85,13:38:46,22.9027989,120.2731588,19.934
85,13:38:49,22.9027986,120.2731058,20.353
85,13:38:52,22.9027926,120.2730351,19.912
85,13:38:55,22.9027893,120.2729842,20.185
85,13:38:58,22.9027861,120.2729146,19.702
85,13:39:01,22.9027824,120.2728605,19.995
85,13:39:04,22.9027798,120.2728041,20.182
85,13:39:07,22.9027765,120.2727416,20.195
85,13:39:10,22.9027523,120.272712,19.956
85,13:39:13,22.9026977,120.2726925,19.807
85,13:39:16,22.9026484,120.2726765,20.061
85,13:39:19,22.9025997,120.2726641,20.236
86,13:46:33,22.9027874,120.2730905,21.077
86,13:46:36,22.9027753,120.2729897,20.851
86,13:46:39,22.9027766,120.2728531,20.174
86,13:46:42,22.9027256,120.2727568,19.994
86,13:46:45,22.9026303,120.272697,19.999
86,13:46:48,22.9025468,120.2726988,20.165
86,13:46:51,22.9024802,120.2727889,20.177
86,13:46:54,22.9024608,120.2729085,20.023
86,13:46:57,22.9024693,120.2730467,20.212
86,13:47:00,22.9024735,120.2731377,20.262
86,13:47:03,22.9024817,120.2731384,20.364
86,13:47:06,22.9025172,120.2730701,20.438
86,13:47:09,22.9025839,120.2729721,20.218
86,13:47:12,22.9026364,120.2729735,19.793
86,13:47:15,22.9027003,120.2730317,20.225
86,13:47:18,22.902787,120.2731015,20.062
87,14:30:46,22.9028031,120.2731441,20.044
87,14:30:49,22.9027566,120.2731212,20.309
87,14:30:52,22.902661,120.2730688,20.145
87,14:30:55,22.9025651,120.2730845,19.887
87,14:30:58,22.9024817,120.2731376,20.036
87,14:31:01,22.9024435,120.2731569,20.162
87,14:31:04,22.9024567,120.2730974,20.132
87,14:31:07,22.9024471,120.272985,20.467
87,14:31:10,22.9024584,120.2728864,20.105
87,14:31:13,22.9025344,120.2728773,20.357
87,14:31:16,22.9026325,120.2728767,20.246
87,14:31:19,22.902745,120.2728839,20.16
87,14:31:22,22.9027888,120.2729649,20.002
87,14:31:25,22.9027985,120.2730721,19.939
87,14:31:28,22.9028027,120.2731151,19.063
88,14:35:10,22.9027982,120.2731149,17.998
88,14:35:13,22.9027924,120.2731005,20.126
88,14:35:16,22.9027815,120.2730495,20.218
88,14:35:19,22.9027701,120.2729872,20.07
88,14:35:22,22.9027575,120.2729341,20.062
88,14:35:25,22.9027455,120.272881,20.043
88,14:35:28,22.902737,120.2728365,20.036
88,14:35:32,22.9027281,120.2728676,19.711
88,14:35:35,22.9027094,120.272925,19.988
88,14:35:38,22.9026917,120.2729813,19.945
88,14:35:41,22.9026673,120.2730316,20.113
88,14:35:44,22.9026264,120.2730687,20.006
88,14:35:47,22.9025884,120.2731048,19.984
88,14:35:50,22.902552,120.2731362,20.005
88,14:35:53,22.9025267,120.2731572,20.139
88,14:35:56,22.9025592,120.2731557,20.397
88,14:35:59,22.902615,120.2731463,19.948
88,14:36:02,22.9026789,120.2731364,19.929
88,14:36:05,22.9027325,120.2731295,19.705
88,14:36:08,22.9027883,120.2731221,19.654
88,14:36:11,22.9028017,120.2731201,17.26
89,14:54:13,22.9028238,120.2731168,19.758
89,14:54:16,22.9027856,120.273067,19.522
89,14:54:19,22.902728,120.2729677,17.895
89,14:54:22,22.9026665,120.2728574,15.634
89,14:54:25,22.9026164,120.2727609,14.919
89,14:54:28,22.902608,120.2727508,15.309
89,14:54:31,22.902574,120.2728181,14.941
89,14:54:34,22.9025268,120.2729234,15.007
89,14:54:37,22.9025129,120.2730384,15.15
89,14:54:40,22.9025332,120.273131,15.188
89,14:54:43,22.9026094,120.2731318,15.054
89,14:54:46,22.9027184,120.2731186,14.908
89,14:54:49,22.9027962,120.2731156,14.719
89,14:54:52,22.9028013,120.2731185,11.242
90,14:58:01,22.9028105,120.2731245,13.896
90,14:58:04,22.9027898,120.2731093,15.025
90,14:58:07,22.9027466,120.2730754,15.009
90,14:58:10,22.9027066,120.2730454,15.475
90,14:58:13,22.9026699,120.2730175,15.151
90,14:58:16,22.9026362,120.272992,15.009
90,14:58:19,22.9026027,120.2729764,15.068
90,14:58:22,22.9025596,120.2729966,14.975
90,14:58:25,22.902517,120.2730202,15.053
90,14:58:28,22.9024763,120.2730408,15.335
90,14:58:31,22.9024388,120.2730603,15.107
90,14:58:34,22.9024009,120.2730812,15.091
90,14:58:37,22.9023724,120.273093,15.051
90,14:58:40,22.9023952,120.2730592,15.369
90,14:58:43,22.9024274,120.2730103,15.254
90,14:58:46,22.902458,120.2729589,15.133
90,14:58:49,22.9024962,120.2729021,15.027
90,14:58:52,22.9025329,120.2728501,14.825
90,14:58:55,22.9025657,120.2727946,15.218
90,14:58:58,22.9026012,120.2727481,15.098
90,14:59:01,22.9026204,120.2727369,15.17
90,14:59:04,22.9026447,120.2727928,14.934
90,14:59:07,22.9026663,120.2728408,15.191
90,14:59:10,22.9026946,120.2728871,14.938
90,14:59:13,22.9027205,120.2729384,14.843
90,14:59:16,22.902744,120.2729904,14.921
90,14:59:19,22.9027681,120.273037,14.974
90,14:59:22,22.9027936,120.2730897,14.739
90,14:59:25,22.9028028,120.273119,12.887
91,15:03:38,22.9028035,120.2731334,14.805
91,15:03:41,22.9027946,120.2730769,15.043
91,15:03:44,22.9027907,120.2730207,15.178
91,15:03:47,22.9027849,120.2729534,14.999
91,15:03:50,22.9027783,120.272901,14.88
91,15:03:53,22.902775,120.2728414,15.256
91,15:03:56,22.9027641,120.2728491,15.134
91,15:03:59,22.9027305,120.2728916,14.978
91,15:04:02,22.902705,120.2729336,15.153
91,15:04:05,22.9026779,120.2729728,15.159
91,15:04:08,22.9026492,120.2730229,15.151
91,15:04:11,22.9026179,120.273068,15.159
91,15:04:14,22.9025837,120.2731191,15.185
91,15:04:17,22.9025798,120.2731293,15.363
91,15:04:20,22.9026292,120.273135,15.181
91,15:04:23,22.9026881,120.2731285,15.085
91,15:04:26,22.9027469,120.2731237,15.177
91,15:04:29,22.9027999,120.2731224,14.884
92,14:59:40,22.9028056,120.2731376,10.514
92,14:59:43,22.9027561,120.2731387,10.749
92,14:59:46,22.9026779,120.2731466,10.492
92,14:59:49,22.902604,120.2731505,10.405
92,14:59:52,22.9025285,120.2731557,10.428
92,14:59:55,22.9024526,120.2731674,10.115
92,14:59:58,22.9024533,120.2731391,10.158
92,15:00:01,22.9024782,120.2730692,10.309
92,15:00:04,22.9025039,120.2729957,10.087
92,15:00:07,22.9025202,120.2729228,10.073
92,15:00:10,22.9024758,120.2728536,10.245
92,15:00:13,22.9024288,120.2727916,10.076
92,15:00:16,22.9023813,120.2727295,9.986
92,15:00:19,22.9023871,120.2727062,9.803
92,15:00:22,22.9024435,120.2726902,10.011
92,15:00:25,22.9025152,120.2726694,10.366
92,15:00:28,22.9025932,120.2726542,9.988
92,15:00:31,22.90267,120.2726357,10.048
92,15:00:34,22.9027339,120.2726269,10.069
92,15:00:37,22.9027465,120.2726808,9.979
92,15:00:40,22.9027551,120.2727584,9.951
92,15:00:43,22.9027674,120.2728371,9.916
92,15:00:46,22.902778,120.2729239,9.836
92,15:00:49,22.9027897,120.2730076,9.586
92,15:00:52,22.902802,120.2730842,9.608
93,15:02:34,22.9027747,120.2731393,9.908
93,15:02:37,22.902728,120.2731742,10.069
93,15:02:40,22.9026777,120.2732054,10.115
93,15:02:43,22.9026373,120.2732241,10.173
93,15:02:46,22.9025948,120.2731855,10.119
93,15:02:49,22.9025545,120.273155,9.938
93,15:02:52,22.9025138,120.2731212,10.044
93,15:02:55,22.902496,120.2730652,10.187
93,15:02:58,22.9024868,120.2730096,10.179
93,15:03:01,22.9024788,120.2729489,10.101
93,15:03:04,22.902472,120.2728884,9.934
93,15:03:07,22.9024712,120.2728248,9.876
93,15:03:10,22.902493,120.2727771,9.931
93,15:03:13,22.9025212,120.2727279,9.962
93,15:03:16,22.9025478,120.2726767,10.049
93,15:03:19,22.9025775,120.2726417,10.269
93,15:03:22,22.9026281,120.2726594,10.117
93,15:03:25,22.9026644,120.272676,10.1
93,15:03:28,22.9027066,120.27269,10.029
93,15:03:31,22.9027479,120.2727098,10.033
93,15:03:34,22.9027603,120.2727608,9.97
93,15:03:37,22.9027681,120.2728177,9.96
93,15:03:40,22.9027738,120.2728714,9.881
93,15:03:43,22.9027812,120.2729291,9.753
93,15:03:46,22.9027854,120.272983,9.715
93,15:03:49,22.9027932,120.2730343,9.646
93,15:03:52,22.9028008,120.27309,9.582
93,15:03:55,22.9028034,120.2731198,8.917
94,15:05:13,22.9028165,120.2731342,8.877
94,15:05:16,22.9027869,120.273121,10.073
94,15:05:19,22.9027355,120.2730927,9.973
94,15:05:22,22.9026903,120.2730668,9.965
94,15:05:25,22.9026432,120.2730427,10.12
94,15:05:28,22.9025973,120.2730195,10.027
94,15:05:31,22.9025458,120.2729952,10.089
94,15:05:34,22.9025141,120.2729725,10.052
94,15:05:37,22.9025466,120.2729349,10.321
94,15:05:40,22.9025857,120.2728924,9.941
94,15:05:43,22.9026225,120.2728508,10.099
94,15:05:46,22.9026618,120.2728099,10.074
94,15:05:49,22.9027047,120.272765,10.112
94,15:05:52,22.9027421,120.272726,10.105
94,15:05:55,22.9027583,120.2727201,10.192
94,15:05:58,22.9027612,120.2727792,10.003
94,15:06:01,22.9027702,120.2728362,10.002
94,15:06:04,22.9027769,120.2728903,9.968
94,15:06:07,22.9027839,120.2729504,9.871
94,15:06:10,22.9027922,120.2730061,9.739
94,15:06:13,22.9027982,120.2730654,9.69
94,15:06:16,22.9028058,120.2731147,9.58
94,15:06:19,22.9028027,120.2731218,8.09
95,16:31:44,22.9021923,120.2732094,10.041
95,16:31:47,22.9021636,120.273148,9.887
95,16:31:50,22.9021498,120.2730721,10.056
95,16:31:53,22.9021791,120.2730365,10.324
95,16:31:56,22.9022481,120.2730266,10.031
95,16:31:59,22.9023154,120.2730175,10.176
95,16:32:02,22.902322,120.272962,10.096
95,16:32:05,22.9023132,120.2728839,10.127
95,16:32:08,22.9023027,120.2727998,10.255
95,16:32:11,22.9022961,120.272726,10.323
95,16:32:14,22.902339,120.2727257,9.988
95,16:32:17,22.9024087,120.2727368,10.041
95,16:32:20,22.9024815,120.2727496,10.123
95,16:32:23,22.9025572,120.2727622,10.133
95,16:32:26,22.9026096,120.2728171,10.091
95,16:32:29,22.9026568,120.2728908,9.958
95,16:32:32,22.9027015,120.2729596,9.888
95,16:32:35,22.9027453,120.27303,9.762
95,16:32:38,22.902789,120.2730976,9.656
95,16:32:41,22.9028039,120.2731198,8.669
95,16:32:44,22.9028033,120.273119,7.15
96,16:34:24,22.9027992,120.2731133,8.197
96,16:34:27,22.9027793,120.2731144,9.941
96,16:34:30,22.9027303,120.2731264,10.408
96,16:34:33,22.9026722,120.2731392,10.138
96,16:34:36,22.9026188,120.2731483,9.92
96,16:34:39,22.9025705,120.2731604,10.145
96,16:34:42,22.9025202,120.2731696,10.18
96,16:34:45,22.9024738,120.2731781,10.132
96,16:34:48,22.90249,120.273148,9.846
96,16:34:51,22.9025114,120.2731016,10.1
96,16:34:54,22.9025358,120.2730511,10.096
96,16:34:57,22.9025636,120.2729972,10.112
96,16:35:00,22.9025906,120.2729466,10.123
96,16:35:03,22.9026149,120.2728977,10.13
96,16:35:06,22.9026401,120.2728474,10.32
96,16:35:09,22.9026702,120.2727916,9.982
96,16:35:12,22.9026953,120.2727408,9.95
96,16:35:15,22.9027207,120.2726916,10.031
96,16:35:18,22.9027069,120.2726844,10.182
96,16:35:21,22.9026542,120.272692,10.178
96,16:35:24,22.9025993,120.2727019,10.114
96,16:35:27,22.9025485,120.2727109,10.045
96,16:35:30,22.9024969,120.27272,10.165
96,16:35:33,22.9024403,120.2727316,9.938
96,16:35:36,22.9024276,120.2727661,9.898
96,16:35:39,22.9024338,120.2728222,9.968
96,16:35:42,22.9024381,120.2728833,10.091
96,16:35:45,22.9024464,120.2729445,10.055
96,16:35:48,22.9024536,120.2730096,10.076
96,16:35:51,22.9024597,120.2730667,10.071
96,16:35:54,22.9024671,120.2731258,9.991
96,16:35:57,22.9024762,120.2731803,10.055
96,16:36:00,22.9025217,120.2731727,10.242
96,16:36:03,22.9025819,120.2731597,9.967
96,16:36:06,22.9026315,120.2731515,9.69
96,16:36:09,22.902693,120.2731418,9.573
96,16:36:12,22.9027498,120.2731305,9.463
96,16:36:15,22.9027983,120.2731214,9.342
96,16:36:18,22.9028042,120.2731214,7.923
97,16:43:01,22.9028009,120.2731032,8.381
97,16:43:04,22.9027731,120.2731094,10.171
97,16:43:07,22.9027058,120.2731214,10.297
97,16:43:10,22.9026317,120.2731374,10.287
97,16:43:13,22.9025516,120.2731612,10.133
97,16:43:16,22.9024816,120.2731759,9.968
97,16:43:19,22.9024836,120.2731611,9.976
97,16:43:22,22.9025171,120.2731051,9.935
97,16:43:25,22.9025516,120.2730418,10.308
97,16:43:28,22.9025951,120.272964,10.176
97,16:43:31,22.902639,120.2728903,9.997
97,16:43:34,22.902679,120.2728205,10.059
97,16:43:37,22.9027232,120.2727477,10.161
97,16:43:40,22.9027538,120.2726978,10.024
97,16:43:43,22.9027608,120.2727233,10.13
97,16:43:46,22.9027655,120.2727954,10.043
97,16:43:49,22.9027734,120.2728844,10.092
97,16:43:52,22.9027822,120.272966,9.911
97,16:43:55,22.9027921,120.2730463,9.482
97,16:43:58,22.9028042,120.2731148,9.55
97,16:44:01,22.9028034,120.2731183,8.26
98,16:50:13,22.9026604,120.2731561,10.057
98,16:50:16,22.9025968,120.2731152,9.924
98,16:50:19,22.902529,120.2730656,10.178
98,16:50:22,22.9024677,120.2730144,10.242
98,16:50:25,22.9024044,120.2729604,10.097
98,16:50:28,22.902344,120.2729125,10.009
98,16:50:31,22.9022764,120.2728582,9.916
98,16:50:34,22.9022156,120.2728097,10.013
98,16:50:37,22.9021522,120.2727595,10.398
98,16:50:40,22.9021537,120.2727528,10.029
98,16:50:43,22.9022117,120.2727751,9.978
98,16:50:46,22.902277,120.2727957,10.087
98,16:50:49,22.9023542,120.272819,10.122
98,16:50:52,22.9024272,120.2728429,10.039
98,16:50:55,22.9025051,120.2728619,10.108
98,16:50:58,22.9025622,120.2728175,10.371
98,16:51:01,22.9026183,120.2727576,10.19
98,16:51:04,22.9026769,120.2726912,10.005
98,16:51:07,22.9027292,120.2726343,10.059
98,16:51:10,22.9027419,120.2726296,9.872
98,16:51:13,22.9027522,120.2726955,9.987
98,16:51:16,22.902756,120.2727714,10.17
98,16:51:19,22.9027681,120.2728524,9.878
98,16:51:22,22.9027806,120.272942,9.885
98,16:51:25,22.9027914,120.2730269,9.723
98,16:51:28,22.9028008,120.2731079,9.606
98,16:51:31,22.9028037,120.2731191,8.35
99,16:52:27,22.902786,120.2731232,9.909
99,16:52:30,22.9027406,120.273129,10.373
99,16:52:33,22.9026831,120.2731371,10.143
99,16:52:36,22.9026275,120.2731428,9.836
99,16:52:39,22.9025729,120.2731521,9.905
99,16:52:42,22.9025228,120.273156,9.987
99,16:52:45,22.9024715,120.2731625,10.107
99,16:52:48,22.9024336,120.2731535,10.051
99,16:52:51,22.9024226,120.2730982,10.053
99,16:52:54,22.9024159,120.2730399,9.985
99,16:52:57,22.9024071,120.2729769,10.077
99,16:53:00,22.9023999,120.2729196,10.102
99,16:53:03,22.9023921,120.2728543,10.072
99,16:53:06,22.9023839,120.2727979,10.355
99,16:53:09,22.9023747,120.2727372,10.265
99,16:53:12,22.9023674,120.2726888,9.742
99,16:53:15,22.9023913,120.2727097,9.851
99,16:53:18,22.9024257,120.2727551,10.016
99,16:53:21,22.9024675,120.2727922,10.024
99,16:53:24,22.9025024,120.2728373,10.04
99,16:53:27,22.9025429,120.2728811,10.131
99,16:53:30,22.9025828,120.272924,9.978
99,16:53:33,22.9026048,120.2729204,9.993
99,16:53:36,22.9026257,120.2728681,10.094
99,16:53:39,22.9026528,120.27281,10.118
99,16:53:42,22.9026779,120.2727586,10.02
99,16:53:45,22.9027055,120.272702,9.972
99,16:53:48,22.9027306,120.2726472,10.068
99,16:53:51,22.9027407,120.2726213,10.195
99,16:53:54,22.9027496,120.2726701,9.991
99,16:53:57,22.9027535,120.272728,9.981
99,16:54:00,22.9027608,120.2727894,9.86
99,16:54:03,22.9027692,120.2728519,9.885
99,16:54:06,22.9027769,120.2729063,9.819
99,16:54:09,22.9027839,120.2729617,9.678
99,16:54:12,22.9027907,120.2730221,9.605
99,16:54:15,22.9027991,120.2730859,9.618
99,16:54:18,22.9028014,120.2731172,8.87
99,16:54:21,22.9028031,120.2731187,7.28
100,16:55:40,22.902791,120.2731268,9.858
100,16:55:43,22.9027421,120.2731386,10.278
100,16:55:46,22.9026854,120.2731521,10.219
100,16:55:49,22.9026321,120.2731615,10.011
100,16:55:52,22.9025987,120.2731439,10.161
100,16:55:55,22.9025779,120.2730877,9.777
100,16:55:58,22.9025574,120.2730366,9.928
100,16:56:01,22.9025347,120.2729798,10.106
100,16:56:04,22.9025169,120.2729257,10.204
100,16:56:07,22.902499,120.2728702,10.192
100,16:56:10,22.9024775,120.2728177,10.181
100,16:56:13,22.9024568,120.2727534,9.963
100,16:56:16,22.9024373,120.2727029,10.108
100,16:56:19,22.9024272,120.2726674,10.01
100,16:56:22,22.9024468,120.2727045,9.96
100,16:56:25,22.9024811,120.2727533,9.945
100,16:56:28,22.902511,120.2728034,10.016
100,16:56:31,22.9025395,120.2728493,10.041
100,16:56:34,22.9025703,120.2728975,10.052
100,16:56:37,22.9025954,120.2729347,10.109
100,16:56:40,22.9026068,120.2729025,10.096
100,16:56:43,22.9026196,120.2728403,9.998
100,16:56:46,22.9026374,120.2727809,9.992
100,16:56:49,22.9026529,120.2727233,10.061
100,16:56:52,22.9026704,120.2726617,10.058
100,16:56:55,22.9026786,120.272633,10.03
100,16:56:58,22.9026939,120.2726869,9.889
100,16:57:01,22.9027046,120.2727495,9.823
100,16:57:04,22.9027201,120.2728001,10.065
100,16:57:07,22.9027349,120.2728578,9.787
100,16:57:10,22.9027486,120.2729126,9.704
100,16:57:13,22.9027668,120.2729718,9.75
100,16:57:16,22.9027807,120.2730269,9.748
100,16:57:19,22.9027951,120.2730843,9.575
100,16:57:22,22.9028031,120.2731197,8.899
101,17:03:26,22.9024038,120.2731575,10.032
101,17:03:29,22.902343,120.2731052,10.065
101,17:03:32,22.9022794,120.2730503,10.025
101,17:03:35,22.9022192,120.2729954,10.04
101,17:03:38,22.9021775,120.272948,10.229
101,17:03:41,22.9022137,120.2728982,10.03
101,17:03:44,22.9022637,120.2728402,10.123
101,17:03:47,22.9023156,120.2727793,10.081
101,17:03:50,22.9023714,120.2727133,10.056
101,17:03:53,22.902412,120.2726665,10.108
101,17:03:56,22.902416,120.2726906,10.166
101,17:03:59,22.9024236,120.2727641,10.265
101,17:04:02,22.9024312,120.2728476,10.109
101,17:04:05,22.9024397,120.2729274,10.004
101,17:04:08,22.9024475,120.2729344,9.907
101,17:04:11,22.9024886,120.2728823,10.033
101,17:04:14,22.9025345,120.2728178,10.108
101,17:04:17,22.9025881,120.2727456,10.049
101,17:04:20,22.9026391,120.2726799,10.114
101,17:04:23,22.9026763,120.2726335,10.189
101,17:04:26,22.9026858,120.2726576,10.1
101,17:04:29,22.9027005,120.2727318,9.999
101,17:04:32,22.9027215,120.2728157,9.895
101,17:04:35,22.9027458,120.2728961,10.044
101,17:04:38,22.9027646,120.2729812,9.75
101,17:04:41,22.9027889,120.2730621,9.672
101,17:04:44,22.9028029,120.2731154,9.302
101,17:04:47,22.9028032,120.2731194,7.512
102,17:06:02,22.9027858,120.2731126,9.95
102,17:06:05,22.902733,120.2731234,10.232
102,17:06:08,22.9026767,120.2731321,10.075
102,17:06:11,22.9026251,120.273141,10.054
102,17:06:14,22.9025688,120.2731491,9.948
102,17:06:17,22.9025165,120.2731573,10.089
102,17:06:20,22.9024647,120.2731654,10.087
102,17:06:23,22.9024183,120.2731653,9.985
102,17:06:26,22.9024034,120.2731119,10.085
102,17:06:29,22.902389,120.2730546,10.015
102,17:06:32,22.9023722,120.2729976,10.071
102,17:06:35,22.9023571,120.2729404,10.002
102,17:06:38,22.9023665,120.2728829,10.018
102,17:06:41,22.9023826,120.2728255,10.258
102,17:06:44,22.902403,120.2727681,10.185
102,17:06:47,22.9024169,120.2727102,9.867
102,17:06:50,22.9024408,120.2726637,9.972
102,17:06:53,22.9024966,120.2726548,9.976
102,17:06:56,22.9025476,120.2726462,9.927
102,17:06:59,22.9026008,120.2726384,10.059
102,17:07:02,22.9026568,120.2726287,10.078
102,17:07:05,22.9027099,120.2726213,10.118
102,17:07:08,22.9027571,120.2726148,10.06
102,17:07:11,22.9027632,120.2726634,10.112
102,17:07:14,22.9027678,120.2727206,9.848
102,17:07:17,22.9027758,120.2727822,9.811
102,17:07:20,22.9027789,120.272842,9.84
102,17:07:23,22.9027857,120.2728994,9.927
102,17:07:26,22.9027895,120.2729482,9.696
102,17:07:29,22.9027943,120.2730097,9.706
102,17:07:32,22.9027994,120.2730711,9.665
102,17:07:35,22.9028037,120.2731185,9.153
103,17:09:13,22.9028099,120.2731149,7.328
103,17:09:16,22.9028044,120.2730964,9.915
103,17:09:19,22.9027729,120.2730433,10.361
103,17:09:22,22.902746,120.2729911,10.116
103,17:09:25,22.9027195,120.2729383,10.053
103,17:09:28,22.9026957,120.2728891,9.822
103,17:09:31,22.9026693,120.2728382,9.986
103,17:09:34,22.9026448,120.2727883,10.215
103,17:09:37,22.9026177,120.272735,9.952
103,17:09:40,22.9025919,120.272685,10.2
103,17:09:43,22.9025691,120.27264,10.181
103,17:09:46,22.9026046,120.2726282,9.892
103,17:09:49,22.902656,120.2726242,10.045
103,17:09:52,22.9027053,120.2726188,10.084
103,17:09:55,22.9027573,120.2726143,10.074
103,17:09:58,22.902765,120.2726612,10.083
103,17:10:01,22.902769,120.2727225,10.063
103,17:10:04,22.9027754,120.2727836,9.807
103,17:10:07,22.9027807,120.2728436,9.92
103,17:10:10,22.9027853,120.2729053,9.836
103,17:10:13,22.9027917,120.2729641,9.724
103,17:10:16,22.9027968,120.2730273,9.735
103,17:10:19,22.9028022,120.2730826,9.596
103,17:10:22,22.9028037,120.2731189,8.885
104,17:17:27,22.9024562,120.2731643,10.245
104,17:17:30,22.9024592,120.2731249,9.84
104,17:17:33,22.9024814,120.2730612,10.077
104,17:17:36,22.9025109,120.2729825,10.278
104,17:17:39,22.9025132,120.2729076,10.239
104,17:17:42,22.9024731,120.2728435,10.354
104,17:17:45,22.9024234,120.2727789,10.181
104,17:17:48,22.902377,120.2727172,10.039
104,17:17:51,22.9023832,120.2727014,9.696
104,17:17:54,22.9024446,120.272691,9.961
104,17:17:57,22.9025145,120.2726735,10.077
104,17:18:00,22.9025945,120.2726578,10.122
104,17:18:03,22.9026701,120.2726384,10.165
104,17:18:06,22.9027349,120.2726273,10.082
104,17:18:09,22.902747,120.2726754,10.112
104,17:18:12,22.9027541,120.2727538,9.97
104,17:18:15,22.9027661,120.2728325,9.798
104,17:18:18,22.9027753,120.2729098,9.826
104,17:18:21,22.9027865,120.2729901,9.747
104,17:18:24,22.9027964,120.2730774,9.648
104,17:18:27,22.9028034,120.2731185,9.068
105,17:19:17,22.9027982,120.2731243,8.744
105,17:19:20,22.9027769,120.2731369,9.987
105,17:19:23,22.902732,120.2731663,10.27
105,17:19:26,22.9026856,120.2731986,9.948
105,17:19:29,22.9026417,120.273222,9.937
105,17:19:32,22.9025986,120.2731895,10.246
105,17:19:35,22.9025576,120.273154,10.145
105,17:19:38,22.9025154,120.2731175,9.915
105,17:19:41,22.9024985,120.273057,9.805
105,17:19:44,22.9024887,120.272997,9.976
105,17:19:47,22.9024812,120.2729386,10.119
105,17:19:50,22.9024748,120.2728801,10.085
105,17:19:53,22.9024794,120.27282,10.047
105,17:19:56,22.9025061,120.2727628,10.115
105,17:19:59,22.9025327,120.2727124,10.015
105,17:20:02,22.9025629,120.27266,10.036
105,17:20:05,22.9025997,120.2726462,9.962
105,17:20:08,22.9026516,120.2726701,10.004
